"","ID","HOME_AIRPORT_ID","LAT1","LON1","CODE","FLIGHT_TYPE_ID","FLIGHT_NATURE_ID","PORT_AIRPORT_ID","LAT2","LON2","DESCRIPTION1","FLYING_TIME","LAT1c","LON1c"
"479",13261,2933,"27:51:39:S","28:14:46:E","VIR",3,3,5318,"30:13:46:S","31:3:30:E","VIRGINIA (DURBAN)",0,-27.8608333333333,28.2461111111111
"480",13522,2933,"27:51:39:S","28:14:46:E","UTW",3,3,5320,"32:4:47:S","26:52:56:E","QUEENSTOWN",10,-27.8608333333333,28.2461111111111
"481",9546,2933,"27:51:39:S","28:14:46:E","ULX",3,3,5324,"25:12:53:S","31:21:18:E","ULUSABA",0,-27.8608333333333,28.2461111111111
"482",13769,2933,"27:51:39:S","28:14:46:E","TSD",2,3,5326,"23:22:51:S","30:10:32:E","TSHIPISE",10,-27.8608333333333,28.2461111111111
"483",13811,2933,"27:51:39:S","28:14:46:E","REC",2,3,5327,"9:52:25:S","35:4:35:W","GUARARAPES - GILBERTO FREYRE",10,-27.8608333333333,28.2461111111111
"484",13527,2933,"27:51:39:S","28:14:46:E","ORH",3,3,5328,"42:16:2:N","72:7:27:W","WORCESTER",10,-27.8608333333333,28.2461111111111
"485",13524,2933,"27:51:39:S","28:14:46:E","ZEC",3,3,5329,"27:28:33:S","29:10:12:E","SECUNDA",10,-27.8608333333333,28.2461111111111
"486",13631,2933,"27:51:39:S","28:14:46:E","VYD1",3,3,5331,"28:12:47:S","30:47:47:E","Vryheid",0,-27.8608333333333,28.2461111111111
"487",13707,2933,"27:51:39:S","28:14:46:E","VRU",3,3,5332,"27:1:3:S","24:43:44:E","VRYBURG",10,-27.8608333333333,28.2461111111111
"488",13718,2933,"27:51:39:S","28:14:46:E","VRF",3,3,5333,"0:0:0:","0:0:0:","VREDENDAL",10,-27.8608333333333,28.2461111111111
"489",13709,2933,"27:51:39:S","28:14:46:E","THY",3,3,5334,"24:55:23:S","30:23:1:E","THOHOYANDOU",10,-27.8608333333333,28.2461111111111
"490",13526,2933,"27:51:39:S","28:14:46:E","TDT",3,3,5335,"25:27:59:S","31:17:59:E","TANDA TULA",10,-27.8608333333333,28.2461111111111
"491",13708,2933,"27:51:39:S","28:14:46:E","TCU",3,3,5336,"30:40:56:S","26:49:22:E","THABA NCHU",10,-27.8608333333333,28.2461111111111
"492",9861,2933,"27:51:39:S","28:14:46:E","SIS",3,3,5338,"28:21:5:S","22:59:57:E","SISHEN",0,-27.8608333333333,28.2461111111111
"493",13525,2933,"27:51:39:S","28:14:46:E","SDB",3,3,5339,"33:2:9:S","17:58:9:E","SALDANHA BAY",10,-27.8608333333333,28.2461111111111
"494",13710,2933,"27:51:39:S","28:14:46:E","SBU",3,3,5340,"30:18:39:S","17:56:23:E","SPRINGBOK",10,-27.8608333333333,28.2461111111111
"495",13810,2933,"27:51:39:S","28:14:46:E","RVO",3,3,5341,"28:27:10:S","24:10:21:E","REIVILO",10,-27.8608333333333,28.2461111111111
"496",13711,2933,"27:51:39:S","28:14:46:E","ROD",3,3,5342,"34:11:16:S","19:54:10:E","ROBERTSON",10,-27.8608333333333,28.2461111111111
"497",12601,2933,"27:51:39:S","28:14:46:E","QRA",3,3,5344,"27:45:27:S","28:9:4:E","RAND AIRPORT",10,-27.8608333333333,28.2461111111111
"498",9548,2933,"27:51:39:S","28:14:46:E","PZL",3,3,5346,"28:9:2:S","32:18:35:E","PHINDA",0,-27.8608333333333,28.2461111111111
"499",9547,2933,"27:51:39:S","28:14:46:E","PRY",3,3,5349,"26:20:46:S","28:13:27:E","WONDERBOOM - PRETORIA",0,-27.8608333333333,28.2461111111111
"500",13771,2933,"27:51:39:S","28:14:46:E","LTA",3,3,5351,"24:10:32:S","30:19:45:E","LETABA",10,-27.8608333333333,28.2461111111111
"501",9542,2933,"27:51:39:S","28:14:46:E","LMR",3,3,5352,"29:38:24:S","23:26:21:E","LIME ACRES",0,-27.8608333333333,28.2461111111111
"502",9550,2933,"27:51:39:S","28:14:46:E","LDZ",3,3,5354,"25:14:59:S","31:28:33:E","LONDOLOZI",0,-27.8608333333333,28.2461111111111
"503",9543,2933,"27:51:39:S","28:14:46:E","LCD",3,3,5355,"24:56:17:S","29:51:53:E","LOUIS TRICHARDT",0,-27.8608333333333,28.2461111111111
"504",13624,2933,"27:51:39:S","28:14:46:E","LAY",3,3,5356,"29:25:6:S","29:44:59:E","Ladysmith",10,-27.8608333333333,28.2461111111111
"505",10841,2933,"27:51:39:S","28:14:46:E","KXE",3,3,5357,"27:7:44:S","26:43:5:E","KLERKSDORP",0,-27.8608333333333,28.2461111111111
"506",10581,2933,"27:51:39:S","28:14:46:E","GSS",3,3,5362,"25:3:31:S","31:26:41:E","SABI SABI",0,-27.8608333333333,28.2461111111111
"507",13715,2933,"27:51:39:S","28:14:46:E","GCJ",3,3,5365,"26:0:49:S","28:8:24:E","GRAND CENTRAL",10,-27.8608333333333,28.2461111111111
"508",13714,2933,"27:51:39:S","28:14:46:E","HRS",3,3,5368,"29:45:54:S","29:6:22:E","HARRISMITH",10,-27.8608333333333,28.2461111111111
"509",13699,2933,"27:51:39:S","28:14:46:E","FCB",3,3,5371,"29:10:37:S","27:54:32:E","FICKSBURG",10,-27.8608333333333,28.2461111111111
"510",7520,2933,"27:51:39:S","28:14:46:E","CPB",2,3,5372,"35:10:40:S","59:27:51:W","CAPE TOWN / BUENOS AIRES",0,-27.8608333333333,28.2461111111111
"511",7880,2933,"27:51:39:S","28:14:46:E","BCP",2,1,5372,"35:10:40:S","59:27:51:W","CAPE TOWN / BUENOS AIRES",650,-27.8608333333333,28.2461111111111
"512",12681,2933,"27:51:39:S","28:14:46:E","EZE",2,3,5372,"35:10:40:S","59:27:51:W","BUENOS AIRES",10,-27.8608333333333,28.2461111111111
"513",13701,2933,"27:51:39:S","28:14:46:E","EMG",3,3,5373,"29:16:48:S","31:53:24:E","EMPANGENI",10,-27.8608333333333,28.2461111111111
"514",9549,2933,"27:51:39:S","28:14:46:E","ELL",3,3,5375,"24:16:24:S","27:41:18:E","ELLISRAS",0,-27.8608333333333,28.2461111111111
"515",13521,2933,"27:51:39:S","28:14:46:E","1DK",3,3,5377,"29:37:54:S","32:14:53:E","DUKU DUKU",10,-27.8608333333333,28.2461111111111
"516",11481,2933,"27:51:39:S","28:14:46:E","ALJ",3,3,5379,"29:25:30:S","16:31:59:E","ALEXANDER BAY",0,-27.8608333333333,28.2461111111111
"517",13705,2933,"27:51:39:S","28:14:46:E","AFD",3,3,5380,"34:26:45:S","26:52:40:E","PORT ALFRED",10,-27.8608333333333,28.2461111111111
"518",12861,2933,"27:51:39:S","28:14:46:E","BFO",2,3,5385,"22:59:31:S","31:34:43:E","BUFFALO RANGE",60,-27.8608333333333,28.2461111111111
"519",12041,2933,"27:51:39:S","28:14:46:E","KAB",2,3,5391,"17:28:49:S","28:53:6:E","KARIBA",0,-27.8608333333333,28.2461111111111
"520",13760,2933,"27:51:39:S","28:14:46:E","GWE",2,3,5393,"20:33:49:S","29:51:43:E","GWERU",10,-27.8608333333333,28.2461111111111
"521",7026,2933,"27:51:39:S","28:14:46:E","ZZZR",1,3,6000,"0:0:0:","0:0:0:","UNKNOWN REGIONAL",0,-27.8608333333333,28.2461111111111
"522",13802,2933,"27:51:39:S","28:14:46:E","ZZZD",3,3,6000,"0:0:0:","0:0:0:","UNKNOWN DOMESTIC",10,-27.8608333333333,28.2461111111111
"523",13481,2933,"27:51:39:S","28:14:46:E","ZIM",2,3,6020,"0:0:0:","0:0:0:","ZIMBABWE",10,-27.8608333333333,28.2461111111111
"524",13803,2933,"27:51:39:S","28:14:46:E","ZZZI",2,3,6020,"0:0:0:","0:0:0:","UNKNOWN INTERNATIONAL",10,-27.8608333333333,28.2461111111111
"525",7760,2933,"27:51:39:S","28:14:46:E","0001",3,3,6040,"0:0:0:","0:0:0:","LONDOLOZI (Redundant correct LDZ)",30,-27.8608333333333,28.2461111111111
"526",7761,2933,"27:51:39:S","28:14:46:E","MK",3,3,6041,"0:0:0","0:0:0","MKUZI",0,-27.8608333333333,28.2461111111111
"527",9921,2933,"27:51:39:S","28:14:46:E","TIP",2,3,6060,"32:39:49:N","13:9:32:E","TRIPOLI",0,-27.8608333333333,28.2461111111111
"528",10941,2933,"27:51:39:S","28:14:46:E","HAM",2,3,6081,"53:37:49:N","9:59:18:E","HAMBURG",0,-27.8608333333333,28.2461111111111
"529",9981,2933,"27:51:39:S","28:14:46:E","ASI",2,3,6101,"16:4:11:S","64:50:36:W","ASCENSION ISLAND",0,-27.8608333333333,28.2461111111111
"530",13737,2933,"27:51:39:S","28:14:46:E","DUB",2,3,6121,"53:25:17:N","7:43:48:W","DUBLIN",10,-27.8608333333333,28.2461111111111
"531",4430,2933,"27:51:39:S","28:14:46:E","SAC",2,3,6141,"15:28:35:N","44:13:11:E","COMORES / SANAA",0,-27.8608333333333,28.2461111111111
"532",10281,2933,"27:51:39:S","28:14:46:E","SAH",2,3,6141,"15:28:35:N","44:13:11:E","SANAA",0,-27.8608333333333,28.2461111111111
"533",10621,2933,"27:51:39:S","28:14:46:E","SAD",2,1,6141,"15:28:35:N","44:13:11:E","DAR ES SALAAM / SANAA",0,-27.8608333333333,28.2461111111111
"534",10622,2933,"27:51:39:S","28:14:46:E","DAS",2,2,6141,"15:28:35:N","44:13:11:E","DAR ES SALAAM / SANAA",0,-27.8608333333333,28.2461111111111
"535",10721,2933,"27:51:39:S","28:14:46:E","VIT",2,3,6161,"42:52:58:N","3:16:32:W","VITORIA",0,-27.8608333333333,28.2461111111111
"536",11881,2933,"27:51:39:S","28:14:46:E","DOH",2,3,6181,"25:15:40:N","51:33:54:E","DOHA",0,-27.8608333333333,28.2461111111111
"537",13764,2933,"27:51:39:S","28:14:46:E","DHCT",2,3,6181,"25:15:40:N","51:33:54:E","DOHA / CAPE TOWN",10,-27.8608333333333,28.2461111111111
"538",11541,2933,"27:51:39:S","28:14:46:E","IAA",2,3,6201,"38:56:40:N","78:32:39:W","ACCRA / WASHINGTON",0,-27.8608333333333,28.2461111111111
"539",12281,2933,"27:51:39:S","28:14:46:E","IAD",2,3,6201,"38:56:40:N","78:32:39:W","WASHINGTON",0,-27.8608333333333,28.2461111111111
"540",12481,2933,"27:51:39:S","28:14:46:E","IDK",2,3,6201,"38:56:40:N","78:32:39:W","DAKAR / WASHINGTON",10,-27.8608333333333,28.2461111111111
"541",11781,2933,"27:51:39:S","28:14:46:E","MED",2,3,6221,"24:33:12:N","39:42:18:E","MEDINA",0,-27.8608333333333,28.2461111111111
"542",12583,2933,"27:51:39:S","28:14:46:E","SSG",2,3,6241,"3:45:19:N","8:42:31:E","MALABO",10,-27.8608333333333,28.2461111111111
"543",13523,2933,"27:51:39:S","28:14:46:E","1RG",3,3,6284,"10:8:18:S","160:49:30:E","RUSTENBURG",10,-27.8608333333333,28.2461111111111
"544",12301,2933,"27:51:39:S","28:14:46:E","YQB",2,3,6301,"46:47:28:N","72:36:24:W","JEAN LESAGE INTERNATIONAL",0,-27.8608333333333,28.2461111111111
"545",12342,2933,"27:51:39:S","28:14:46:E","LOC",4,3,6321,"34:27:21:S","135:41:35:E","LOCAL AIRPORT",20,-27.8608333333333,28.2461111111111
"546",12341,2933,"27:51:39:S","28:14:46:E","XXX",7,3,6341,"53:37:0:N","112:1:0:W","OVERNIGHT",20,-27.8608333333333,28.2461111111111
"547",12361,2933,"27:51:39:S","28:14:46:E","ZAZ",2,3,6361,"41:39:58:N","2:57:30:W","ZARAGOZA",10,-27.8608333333333,28.2461111111111
"548",13601,2933,"27:51:39:S","28:14:46:E","HHN",2,3,6401,"49:56:55:N","7:15:50:E","HAHN AIRPORT",0,-27.8608333333333,28.2461111111111
"549",12441,2933,"27:51:39:S","28:14:46:E","MWZ",2,3,6421,"3:33:20:S","32:55:58:E","MWANZA",10,-27.8608333333333,28.2461111111111
"550",12561,2933,"27:51:39:S","28:14:46:E","BGF",2,3,6461,"4:23:55:N","18:31:8:E","BANGUI",10,-27.8608333333333,28.2461111111111
"551",12562,2933,"27:51:39:S","28:14:46:E","MVD",2,3,6462,"35:9:42:S","57:58:9:W","URUGUAY",10,-27.8608333333333,28.2461111111111
"552",12581,2933,"27:51:39:S","28:14:46:E","FNA",2,3,6481,"8:36:59:N","14:48:16:W","FREETOWN",10,-27.8608333333333,28.2461111111111
"553",12582,2933,"27:51:39:S","28:14:46:E","SHJ",2,3,6482,"25:19:43:N","55:31:2:E","SHARJAH",10,-27.8608333333333,28.2461111111111
"554",12584,2933,"27:51:39:S","28:14:46:E","MGQ",2,3,6501,"2:0:52:N","45:18:17:E","MOGADISHU",10,-27.8608333333333,28.2461111111111
"555",12585,2933,"27:51:39:S","28:14:46:E","TMS",2,3,6502,"0:22:41:N","6:42:44:E","SAO TOME",10,-27.8608333333333,28.2461111111111
"556",12661,2933,"27:51:39:S","28:14:46:E","SHB",2,1,6521,"31:8:36:N","121:48:18:E","BANGKOK / SHANGHAI",10,-27.8608333333333,28.2461111111111
"557",12662,2933,"27:51:39:S","28:14:46:E","BSH",2,2,6521,"31:8:36:N","121:48:18:E","BANGKOK / SHANGHAI",10,-27.8608333333333,28.2461111111111
"558",12781,2933,"27:51:39:S","28:14:46:E","PVG",2,3,6521,"31:8:36:N","121:48:18:E","SHANGHAI",10,-27.8608333333333,28.2461111111111
"559",12801,2933,"27:51:39:S","28:14:46:E","MPV",2,2,6521,"31:8:36:N","121:48:18:E","MALE / SHANGHAI",10,-27.8608333333333,28.2461111111111
"560",12802,2933,"27:51:39:S","28:14:46:E","PVM",2,1,6521,"31:8:36:N","121:48:18:E","MALE / SHANGHAI",10,-27.8608333333333,28.2461111111111
"561",12701,2933,"27:51:39:S","28:14:46:E","FTU",2,3,6541,"26:57:43:S","46:57:22:E","FORT DAUPHIN",0,-27.8608333333333,28.2461111111111
"562",12841,2933,"27:51:39:S","28:14:46:E","TFT",2,2,6541,"26:57:43:S","46:57:22:E","ANTANANARIVO / FORT DAUPHIN",10,-27.8608333333333,28.2461111111111
"563",12761,2933,"27:51:39:S","28:14:46:E","NOS",2,3,6601,"14:41:16:S","48:18:53:E","NOSSI BE",10,-27.8608333333333,28.2461111111111
"564",12762,2933,"27:51:39:S","28:14:46:E","NOP",2,1,6601,"14:41:16:S","48:18:53:E","PEMBA / NOSSI BE",10,-27.8608333333333,28.2461111111111
"565",13635,2933,"27:51:39:S","28:14:46:E","GVA1",2,2,6641,"46:14:17:N","6:6:32:E","Geneva",0,-27.8608333333333,28.2461111111111
"566",12881,2933,"27:51:39:S","28:14:46:E","PHC",2,3,6661,"5:0:56:N","6:56:59:E","PORT HARCOURT",10,-27.8608333333333,28.2461111111111
"567",12921,2933,"27:51:39:S","28:14:46:E","DME",2,3,6681,"55:24:32:N","37:54:23:E","DOMODEDOVO",10,-27.8608333333333,28.2461111111111
"568",12961,2933,"27:51:39:S","28:14:46:E","DMM",2,2,6681,"55:24:32:N","37:54:23:E","MAURITIUS / DOMODEDOVO",10,-27.8608333333333,28.2461111111111
"569",13281,2933,"27:51:39:S","28:14:46:E","SCL",2,3,6721,"34:36:25:S","71:12:51:W","ARTURO MERINO BENITEZ AIRPORT",10,-27.8608333333333,28.2461111111111
"570",13001,2933,"27:51:39:S","28:14:46:E","MJM",2,3,6761,"7:52:44:S","23:34:8:E","MBUJI MAYI",10,-27.8608333333333,28.2461111111111
"571",13654,2933,"27:51:39:S","28:14:46:E","KGA1",2,3,6781,"6:5:59:S","22:28:9:E","Kananga",0,-27.8608333333333,28.2461111111111
"572",13301,2933,"27:51:39:S","28:14:46:E","LXR",2,3,6881,"25:40:16:N","32:42:24:E","LUXOR",10,-27.8608333333333,28.2461111111111
"573",13141,2933,"27:51:39:S","28:14:46:E","KWZ",2,3,6901,"11:14:3:S","25:30:21:E","KOLWEZI",10,-27.8608333333333,28.2461111111111
"574",13262,2933,"27:51:39:S","28:14:46:E","LTN",2,3,6921,"51:52:29:N","1:37:54:W","LUTON",0,-27.8608333333333,28.2461111111111
"575",13817,2933,"27:51:39:S","28:14:46:E","BGI",2,3,6941,"13:4:29:N","60:30:27:W","BRIDGETOWN",10,-27.8608333333333,28.2461111111111
"576",13633,2933,"27:51:39:S","28:14:46:E","CKY1",2,3,6964,"9:34:37:N","14:23:17:W","CONAKRY",0,-27.8608333333333,28.2461111111111
"577",13754,2933,"27:51:39:S","28:14:46:E","LBG",2,3,6966,"48:58:10:N","2:26:29:E","LE BOURGET",10,-27.8608333333333,28.2461111111111
"578",13381,2933,"27:51:39:S","28:14:46:E","PCF",3,3,6981,"0:0:0:","0:0:0:","POTCHEFSTROOM",10,-27.8608333333333,28.2461111111111
"579",13341,2933,"27:51:39:S","28:14:46:E","GRX",2,3,7021,"37:11:19:N","4:13:22:W","GRANADA",10,-27.8608333333333,28.2461111111111
"580",13441,2933,"27:51:39:S","28:14:46:E","BCN",2,3,7061,"41:17:50:N","2:4:42:E","BARCELONA",10,-27.8608333333333,28.2461111111111
"581",13501,2933,"27:51:39:S","28:14:46:E","TUN",2,3,7141,"36:51:4:N","10:13:38:E","TUNIS",10,-27.8608333333333,28.2461111111111
"582",13528,2933,"27:51:39:S","28:14:46:E","1CC",3,3,7161,"0:0:0:","0:0:0:","CHITWA",10,-27.8608333333333,28.2461111111111
"583",13529,2933,"27:51:39:S","28:14:46:E","1TB",3,3,7162,"0:0:0:","0:0:0:","THORNYBUSH",10,-27.8608333333333,28.2461111111111
"584",13530,2933,"27:51:39:S","28:14:46:E","1BB",3,3,7163,"0:0:0:","0:0:0:","BRAKPAN",10,-27.8608333333333,28.2461111111111
"585",13531,2933,"27:51:39:S","28:14:46:E","1BS",1,3,7164,"0:0:0:","0:0:0:","BIG BEND SUGAR ESTATE",10,-27.8608333333333,28.2461111111111
"586",13541,2933,"27:51:39:S","28:14:46:E","MDA",3,3,7181,"0:0:0:","0:0:0:","MADIKWE",10,-27.8608333333333,28.2461111111111
"587",13542,2933,"27:51:39:S","28:14:46:E","BHM",3,3,7182,"33:33:46:N","87:14:47:W","BETHLEHEM",10,-27.8608333333333,28.2461111111111
"588",13543,2933,"27:51:39:S","28:14:46:E","1ER",3,3,7183,"0:0:0:","0:0:0:","ERMELO",10,-27.8608333333333,28.2461111111111
"589",13544,2933,"27:51:39:S","28:14:46:E","1GT",3,3,7184,"0:0:0:","0:0:0:","GRAHAMSTOWN",10,-27.8608333333333,28.2461111111111
"590",13545,2933,"27:51:39:S","28:14:46:E","1JC",3,3,7185,"0:0:0:","0:0:0:","JACKELBERRY",10,-27.8608333333333,28.2461111111111
"591",13546,2933,"27:51:39:S","28:14:46:E","1KR",3,3,7186,"0:0:0:","0:0:0:","KRUGERSDORP",10,-27.8608333333333,28.2461111111111
"592",13547,2933,"27:51:39:S","28:14:46:E","1MU",3,3,7187,"0:0:0:","0:0:0:","MUSSINA",10,-27.8608333333333,28.2461111111111
"593",13548,2933,"27:51:39:S","28:14:46:E","1TF",3,3,7188,"0:0:0:","0:0:0:","TOMMY'S FIELD",10,-27.8608333333333,28.2461111111111
"594",13549,2933,"27:51:39:S","28:14:46:E","1YP",3,3,7189,"0:0:0:","0:0:0:","YSTERPLAAT",10,-27.8608333333333,28.2461111111111
"595",13562,2933,"27:51:39:S","28:14:46:E","KBP",2,3,7201,"50:20:42:N","30:53:41:E","BORYSPIL",10,-27.8608333333333,28.2461111111111
"596",13662,2933,"27:51:39:S","28:14:46:E","DJG",2,3,7221,"24:17:34:N","9:27:9:E","DJANET",10,-27.8608333333333,28.2461111111111
"597",13826,2933,"27:51:39:S","28:14:46:E","NSI",2,3,7241,"3:43:21:N","11:33:12:E","YAOUNDE NSIMALEN",10,-27.8608333333333,28.2461111111111
"598",13622,2933,"27:51:39:S","28:14:46:E","HNM",2,3,7283,"35:33:8:N","139:46:48:E","TOKYO / MALDIVES",10,-27.8608333333333,28.2461111111111
"599",13719,2933,"27:51:39:S","28:14:46:E","1DC",3,3,7286,"0:0:0:","0:0:0:","DOUGLAS",10,-27.8608333333333,28.2461111111111
"600",13732,2933,"27:51:39:S","28:14:46:E","LGG",2,3,7288,"50:38:15:N","5:26:36:E","LIEGE",10,-27.8608333333333,28.2461111111111
"601",13657,2933,"27:51:39:S","28:14:46:E","ELF1",2,3,7289,"13:36:54:N","25:19:29:E","Elfsher",0,-27.8608333333333,28.2461111111111
"602",13761,2933,"27:51:39:S","28:14:46:E","ROB",2,3,7290,"6:14:2:N","11:38:16:W","MONROVIA",10,-27.8608333333333,28.2461111111111
"603",13628,2933,"27:51:39:S","28:14:46:E","WKF",3,3,7294,"26:10:12:S","28:13:21:E","WATERKLOOF",10,-27.8608333333333,28.2461111111111
"604",13698,2933,"27:51:39:S","28:14:46:E","SWK",3,3,7296,"0:0:0:","0:0:0:","SWARTKOP",10,-27.8608333333333,28.2461111111111
"605",13659,2933,"27:51:39:S","28:14:46:E","LPA1",2,3,7301,"27:55:55:N","16:36:48:W","Las Palmas",0,-27.8608333333333,28.2461111111111
"606",13640,2933,"27:51:39:S","28:14:46:E","MAA",2,3,7302,"12:59:24:N","80:10:9:E","CHENNAI",10,-27.8608333333333,28.2461111111111
"607",13641,2933,"27:51:39:S","28:14:46:E","RAK",2,3,7303,"31:36:25:N","9:57:49:W","MENARA",10,-27.8608333333333,28.2461111111111
"608",13643,2933,"27:51:39:S","28:14:46:E","LDE",2,3,7307,"43:10:43:N","1:59:37:W","TARBES OSSUN LOURDES",10,-27.8608333333333,28.2461111111111
"609",13648,2933,"27:51:39:S","28:14:46:E","DZA",2,3,7308,"13:11:43:S","45:16:52:E","DZAOUDZI PAMANDZI",10,-27.8608333333333,28.2461111111111
"610",13649,2933,"27:51:39:S","28:14:46:E","FKI",2,3,7309,"0:28:54:N","25:20:17:E","KISANGANI",10,-27.8608333333333,28.2461111111111
"611",13650,2933,"27:51:39:S","28:14:46:E","MDK",2,3,7310,"0:1:21:N","18:17:19:E","MBANDAKA",10,-27.8608333333333,28.2461111111111
"612",13651,2933,"27:51:39:S","28:14:46:E","BDT",2,3,7311,"4:15:12:N","20:58:31:E","GBADOLITE",10,-27.8608333333333,28.2461111111111
"613",13652,2933,"27:51:39:S","28:14:46:E","KND",2,3,7312,"3:4:51:S","25:54:55:E","KINDU",10,-27.8608333333333,28.2461111111111
"614",13653,2933,"27:51:39:S","28:14:46:E","GMA",2,3,7313,"3:14:7:N","19:46:17:E","GEMENA",10,-27.8608333333333,28.2461111111111
"615",13682,2933,"27:51:39:S","28:14:46:E","1JB",3,3,7314,"0:0:0:","0:0:0:","JOUBERTINA",10,-27.8608333333333,28.2461111111111
"616",13794,2933,"27:51:39:S","28:14:46:E","1BR",3,3,7322,"0:0:0:","0:0:0:","BRITS",10,-27.8608333333333,28.2461111111111
"617",13720,2933,"27:51:39:S","28:14:46:E","1BD",3,3,7324,"0:0:0:","0:0:0:","BURGERSDORP",10,-27.8608333333333,28.2461111111111
"618",13717,2933,"27:51:39:S","28:14:46:E","1CF",3,3,7330,"0:0:0:","0:0:0:","CAPE ST FRANCIS",10,-27.8608333333333,28.2461111111111
"619",13660,2933,"27:51:39:S","28:14:46:E","EIN",2,3,7333,"51:27:0:N","5:22:28:E","EINDHOVEN",10,-27.8608333333333,28.2461111111111
"620",13661,2933,"27:51:39:S","28:14:46:E","1WA",3,3,7334,"0:0:0:","0:0:0:","WARMBATHS",10,-27.8608333333333,28.2461111111111
"621",13829,2933,"27:51:39:S","28:14:46:E","TFS",2,3,7335,"28:2:40:N","17:25:39:W","TENERIFE SOUTH AIRPORT",10,-27.8608333333333,28.2461111111111
"622",13663,2933,"27:51:39:S","28:14:46:E","FABU",3,3,7337,"0:0:0:","0:0:0:","BULTFONTEIN",10,-27.8608333333333,28.2461111111111
"623",13690,2933,"27:51:39:S","28:14:46:E","1PS",3,3,7338,"0:0:0:","0:0:0:","POTGIETERSRUS",10,-27.8608333333333,28.2461111111111
"624",13673,2933,"27:51:39:S","28:14:46:E","FAPY",3,3,7340,"0:0:0:","0:0:0:","PARYS",10,-27.8608333333333,28.2461111111111
"625",13694,2933,"27:51:39:S","28:14:46:E","1PY",3,3,7340,"0:0:0:","0:0:0:","PARYS",10,-27.8608333333333,28.2461111111111
"626",13738,2933,"27:51:39:S","28:14:46:E","LIN",2,3,7343,"45:26:42:N","9:16:36:E","MILAN LINATE",10,-27.8608333333333,28.2461111111111
"627",13693,2933,"27:51:39:S","28:14:46:E","1VV",3,3,7346,"0:0:0:","0:0:0:","VEREENIGING",10,-27.8608333333333,28.2461111111111
"628",13665,2933,"27:51:39:S","28:14:46:E","1SI",3,3,7348,"0:0:0:","0:0:0:","SINGITA",60,-27.8608333333333,28.2461111111111
"629",13676,2933,"27:51:39:S","28:14:46:E","1GR",3,3,7361,"0:0:0:","0:0:0:","GRAAF REINET",10,-27.8608333333333,28.2461111111111
"630",13684,2933,"27:51:39:S","28:14:46:E","1GY",3,3,7362,"0:0:0:","0:0:0:","GREYTOWN",10,-27.8608333333333,28.2461111111111
"631",13716,2933,"27:51:39:S","28:14:46:E","1HG",3,3,7364,"0:0:0:","0:0:0:","HEIDELBERG",10,-27.8608333333333,28.2461111111111
"632",13677,2933,"27:51:39:S","28:14:46:E","1KS",3,3,7372,"0:0:0:","0:0:0:","KROONSTAD",10,-27.8608333333333,28.2461111111111
"633",13795,2933,"27:51:39:S","28:14:46:E","1MC",3,3,7377,"0:0:0:","0:0:0:","MIDDELBERG (EASTERN CAPE)",10,-27.8608333333333,28.2461111111111
"634",13678,2933,"27:51:39:S","28:14:46:E","1NY",3,3,7380,"0:0:0:","0:0:0:","NYLSTROOM",10,-27.8608333333333,28.2461111111111
"635",13807,2933,"27:51:39:S","28:14:46:E","1OV",3,3,7381,"0:0:0:","0:0:0:","OVERBERG",10,-27.8608333333333,28.2461111111111
"636",13681,2933,"27:51:39:S","28:14:46:E","1PL",3,3,7386,"0:0:0:","0:0:0:","PONGOLA",10,-27.8608333333333,28.2461111111111
"637",13685,2933,"27:51:39:S","28:14:46:E","1TP",3,3,7391,"0:0:0:","0:0:0:","NEW TEMPE",10,-27.8608333333333,28.2461111111111
"638",13666,2933,"27:51:39:S","28:14:46:E","1TW",3,3,7393,"0:0:0:","0:0:0:","TSWALO",40,-27.8608333333333,28.2461111111111
"639",13669,2933,"27:51:39:S","28:14:46:E","JUB",2,3,7396,"4:52:19:N","31:36:4:E","JUBA",10,-27.8608333333333,28.2461111111111
"640",13789,2933,"27:51:39:S","28:14:46:E","1SN",3,3,7397,"0:0:0:","0:0:0:","SPRINGS",10,-27.8608333333333,28.2461111111111
"641",13670,2933,"27:51:39:S","28:14:46:E","FAKT",3,3,7400,"0:0:0:","0:0:0:","KITTY HAWK",10,-27.8608333333333,28.2461111111111
"642",13671,2933,"27:51:39:S","28:14:46:E","FBTP",1,3,7402,"0:0:0:","0:0:0:","THEBEPHATSHWA",10,-27.8608333333333,28.2461111111111
"643",13672,2933,"27:51:39:S","28:14:46:E","SAW",2,3,7404,"40:53:55:N","29:18:33:E","SABIHA GOKCEN",10,-27.8608333333333,28.2461111111111
"644",13808,2933,"27:51:39:S","28:14:46:E","FASP",3,3,7408,"0:0:0:","0:0:0:","SIR LOWRY'S PASS",10,-27.8608333333333,28.2461111111111
"645",13696,2933,"27:51:39:S","28:14:46:E","1VW",3,3,7410,"0:0:0:","0:0:0:","VICTORIA WEST",10,-27.8608333333333,28.2461111111111
"646",13821,2933,"27:51:39:S","28:14:46:E","1DD",3,3,7414,"0:0:0:","0:0:0:","DUNDEE",10,-27.8608333333333,28.2461111111111
"647",13679,2933,"27:51:39:S","28:14:46:E","1LI",3,3,7421,"0:0:0:","0:0:0:","LICHTENBURG",10,-27.8608333333333,28.2461111111111
